11,69650
39,73390
23,91922
29,98047
4,105340
7,107220
47,120116
26,121569
20,128244
16,156562
8,159354
10,171460
48,190282
5,198487
44,198841
22,201965
27,214229
35,214538
17,217256
33,220053
0,235379
34,234044
40,242363
37,254829
30,257856
9,260614
19,260266
36,260655
45,267033
1,269070
15,271400
43,271677
31,274937
49,280435
38,282431
18,285901
14,286788
42,286380
13,288791
21,289348
3,292066
6,293394
2,294503
24,297030
46,298746
25,300588
41,301862
12,304955
32,304324
28,304527
