11,14900
39,14830
23,21370
4,18000
7,19160
29,20302
26,25635
47,28415
20,26290
8,32408
16,33350
10,36212
5,41644
48,41124
22,44198
44,43772
17,47586
27,49908
35,46629
33,51307
0,52773
34,50396
40,52295
9,57063
37,59098
19,56767
30,57045
1,60935
36,57603
15,62545
45,58076
43,62522
31,63382
49,60793
38,62141
14,63241
18,63123
13,66400
3,63249
42,61441
21,63027
6,63152
2,63181
24,67647
46,63265
25,68473
41,63797
32,64990
12,68977
12,69282
