0,0
1,0
4,4805
3,0
2,0
7,7118
5,5890
8,7327
11,10163
10,9534
6,6655
9,8964
13,12596
15,14306
14,13684
12,11353
16,19443
20,22125
17,20263
19,20802
18,20316
23,26191
22,24310
26,27994
21,24363
27,30089
24,26783
29,34188
25,27686
30,34419
28,31031
31,35791
33,39777
32,35890
35,41779
34,41511
39,46010
36,43973
37,45543
40,47182
38,45837
44,52117
42,50660
43,52038
41,49331
47,57888
45,55841
48,58034
49,59871
49,61579
